date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2018-03-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,2.24,0.0001
2018-04-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,4.8,0.0
2018-05-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,7.84,0.0001
2018-06-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,24.26,0.0003
2018-07-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,35.15,0.0001
2018-08-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,57.18,0.0002
2018-09-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,92.83,0.0004
2018-10-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,149.75,0.0006
2018-11-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,285.17,0.0011
2018-12-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,614.24,0.0025
2019-01-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,2132.1,0.0086
2019-02-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,3139.1,0.0126
2019-03-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,3571.32,0.0144
2019-04-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,4660.78,0.0188
2019-05-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,5917.69,0.0238
2019-06-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,6909.2,0.0278
2019-07-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,8627.91,0.0348
